Species,Name,current,RCP2.6,RCP2.6_CSH,Type_1,RCP6.0,RCP6.0_CSH,Type_2,RCP8.5,RCP8.5_CSH,Type_3
sp5052,Mucuna lamellata,1260,877,-0.3,VU,712,-0.43,VU,545,-0.57,EN
sp5053,Mucuna macrobotrys,442,656,0.48,LR,631,0.43,LR,354,-0.2,LR
sp5054,Mucuna macrocarpa,1404,2216,0.58,LR,2229,0.59,LR,1759,0.25,LR
sp5055,Mucuna sempervirens,3320,2973,-0.1,LR,2215,-0.33,VU,770,-0.77,EN
sp5056,Munronia pinnata,1477,1764,0.19,LR,1836,0.24,LR,2011,0.36,LR
sp5057,Munronia unifoliolata,695,552,-0.21,LR,711,0.02,LR,191,-0.73,EN
sp5058,Murraya alata,124,210,0.69,LR,308,1.48,LR,436,2.52,LR
sp5059,Murraya euchrestifolia,1631,2016,0.24,LR,2066,0.27,LR,2217,0.36,LR
sp5060,Murraya exotica,1088,1394,0.28,LR,1820,0.67,LR,2221,1.04,LR
sp5061,Murraya koenigii,1436,2130,0.48,LR,2209,0.54,LR,1814,0.26,LR
sp5062,Murraya kwangsiensis,314,75,-0.76,EN,167,-0.47,VU,545,0.74,LR
sp5063,Murraya microphylla,40,112,1.8,LR,186,3.65,LR,288,6.2,LR
sp5064,Mussaenda breviloba,326,611,0.87,LR,573,0.76,LR,347,0.06,LR
sp5065,Mussaenda decipiens,120,189,0.58,LR,139,0.16,LR,1,-0.99,CE
sp5066,Mussaenda divaricata,1750,1529,-0.13,LR,1322,-0.24,LR,1224,-0.3,VU
sp5067,Mussaenda divaricata var. mollis,75,4,-0.95,CE,8,-0.89,CE,271,2.61,LR
sp5068,Mussaenda elliptica,39,13,-0.67,EN,19,-0.51,EN,311,6.97,LR
sp5069,Mussaenda elongata,456,691,0.52,LR,595,0.3,LR,566,0.24,LR
sp5070,Mussaenda erosa,1703,2070,0.22,LR,2406,0.41,LR,3094,0.82,LR
sp5071,Mussaenda esquirolii,3223,3511,0.09,LR,2916,-0.1,LR,2379,-0.26,LR
sp5072,Mussaenda hainanensis,113,167,0.48,LR,154,0.36,LR,314,1.78,LR
sp5073,Mussaenda henryi,329,437,0.33,LR,374,0.14,LR,993,2.02,LR
sp5074,Mussaenda hirsutula,1210,1732,0.43,LR,1565,0.29,LR,3068,1.54,LR
sp5075,Mussaenda hossei,462,656,0.42,LR,518,0.12,LR,458,-0.01,LR
sp5076,Mussaenda kwangsiensis,536,220,-0.59,EN,428,-0.2,LR,58,-0.89,CE
sp5077,Mussaenda kwangtungensis,153,132,-0.14,LR,278,0.82,LR,0,-1,EX
sp5078,Mussaenda laxiflora,227,319,0.41,LR,250,0.1,LR,264,0.16,LR
sp5079,Mussaenda macrophylla,453,681,0.5,LR,644,0.42,LR,531,0.17,LR
sp5080,Mussaenda membranifolia,24,1,-0.96,CE,2,-0.92,CE,7,-0.71,EN
sp5081,Mussaenda mollissima,327,660,1.02,LR,616,0.88,LR,440,0.35,LR
sp5082,Mussaenda multinervis,190,297,0.56,LR,282,0.48,LR,265,0.39,LR
sp5083,Mussaenda parviflora,257,1118,3.35,LR,1107,3.31,LR,672,1.61,LR
sp5084,Mussaenda pingpienensis,186,274,0.47,LR,255,0.37,LR,205,0.1,LR
sp5085,Mussaenda pubescens,2891,3733,0.29,LR,3689,0.28,LR,4515,0.56,LR
sp5086,Mussaenda sessilifolia,55,172,2.13,LR,161,1.93,LR,30,-0.45,VU
sp5087,Mussaenda simpliciloba,344,139,-0.6,EN,166,-0.52,EN,188,-0.45,VU
sp5088,Mussaenda treutleri,55,1,-0.98,CE,0,-1,EX,0,-1,EX
sp5089,Mycetia bracteata,70,190,1.71,LR,185,1.64,LR,53,-0.24,LR
sp5090,Mycetia brevisepala,257,475,0.85,LR,449,0.75,LR,412,0.6,LR
sp5091,Mycetia coriacea,183,56,-0.69,EN,22,-0.88,CE,5,-0.97,CE
sp5092,Mycetia glandulosa,312,334,0.07,LR,312,0,LR,229,-0.27,LR
sp5093,Mycetia gracilis,245,405,0.65,LR,407,0.66,LR,313,0.28,LR
sp5094,Mycetia hirta,1077,1743,0.62,LR,1610,0.49,LR,1199,0.11,LR
sp5095,Mycetia longiflora,505,1420,1.81,LR,1444,1.86,LR,646,0.28,LR
sp5096,Mycetia longifolia,536,1930,2.6,LR,1977,2.69,LR,1265,1.36,LR
sp5097,Mycetia nepalensis,48,19,-0.6,EN,15,-0.69,EN,4,-0.92,CE
sp5098,Mycetia sinensis,1725,1979,0.15,LR,2168,0.26,LR,2854,0.65,LR
sp5099,Mycetia yunnanica,80,57,-0.29,LR,69,-0.14,LR,187,1.34,LR
sp5100,Myoporum bontioides,659,915,0.39,LR,1105,0.68,LR,1347,1.04,LR
sp5101,Myrica adenophora,958,644,-0.33,VU,830,-0.13,LR,1016,0.06,LR
sp5102,Myrica esculenta,2114,1634,-0.23,LR,1772,-0.16,LR,2124,0,LR
sp5103,Myrica nana,1251,1055,-0.16,LR,1148,-0.08,LR,1147,-0.08,LR
sp5104,Myrica rubra,3726,3212,-0.14,LR,2958,-0.21,LR,3171,-0.15,LR
sp5105,Myricaria bracteata,4155,5225,0.26,LR,5437,0.31,LR,5500,0.32,LR
sp5106,Myricaria elegans,2063,2151,0.04,LR,2035,-0.01,LR,1909,-0.07,LR
sp5107,Myricaria laxiflora,69,15,-0.78,EN,1,-0.99,CE,0,-1,EX
sp5108,Myricaria paniculata,2190,2228,0.02,LR,2291,0.05,LR,2400,0.1,LR
sp5109,Myricaria platyphylla,878,1208,0.38,LR,1219,0.39,LR,1187,0.35,LR
sp5110,Myricaria prostrata,3862,3648,-0.06,LR,3275,-0.15,LR,2734,-0.29,LR
sp5111,Myricaria pulcherrima,1641,1867,0.14,LR,1887,0.15,LR,1874,0.14,LR
sp5112,Myricaria rosea,981,897,-0.09,LR,1064,0.08,LR,962,-0.02,LR
sp5113,Myricaria squamosa,4460,5465,0.23,LR,4821,0.08,LR,4919,0.1,LR
sp5114,Myrioneuron fabri,1442,1431,-0.01,LR,1366,-0.05,LR,1926,0.34,LR
sp5115,Myrioneuron nutans,75,175,1.33,LR,160,1.13,LR,101,0.35,LR
sp5116,Myrioneuron tonkinensis,872,1168,0.34,LR,1193,0.37,LR,1309,0.5,LR
sp5117,Myriopteron extensum,603,808,0.34,LR,649,0.08,LR,595,-0.01,LR
sp5118,Myristica yunnanensis,150,319,1.13,LR,315,1.1,LR,288,0.92,LR
sp5119,Myrsine africana,3433,3377,-0.02,LR,3168,-0.08,LR,2663,-0.22,LR
sp5120,Myrsine elliptica,521,307,-0.41,VU,526,0.01,LR,423,-0.19,LR
sp5121,Myrsine faberi,688,919,0.34,LR,563,-0.18,LR,589,-0.14,LR
sp5122,Myrsine kwangsiensis,221,52,-0.76,EN,51,-0.77,EN,284,0.29,LR
sp5123,Myrsine linearis,1075,919,-0.15,LR,1303,0.21,LR,1941,0.81,LR
sp5124,Myrsine seguinii,3543,3801,0.07,LR,3421,-0.03,LR,2781,-0.22,LR
sp5125,Myrsine semiserrata,2748,4006,0.46,LR,4219,0.54,LR,2998,0.09,LR
sp5126,Myrsine stolonifera,3294,2931,-0.11,LR,2474,-0.25,LR,1970,-0.4,VU
sp5127,Mytilaria laosensis,722,125,-0.83,CE,215,-0.7,EN,905,0.25,LR
sp5128,Myxopyrum pierrei,48,14,-0.71,EN,11,-0.77,EN,36,-0.25,LR
sp5129,Myxopyrum smilacifolium,36,1,-0.97,CE,0,-1,EX,8,-0.78,EN
sp5130,Nageia fleuryi,69,143,1.07,LR,170,1.46,LR,108,0.57,LR
sp5131,Nageia nagi,1074,832,-0.23,LR,501,-0.53,EN,199,-0.81,CE
sp5132,Nageia wallichiana,50,155,2.1,LR,168,2.36,LR,73,0.46,LR
sp5133,Nandina domestica,3113,3150,0.01,LR,2508,-0.19,LR,2729,-0.12,LR
sp5134,Naravelia pilulifera,762,1018,0.34,LR,1170,0.54,LR,1355,0.78,LR
sp5135,Naravelia zeylanica,36,110,2.06,LR,107,1.97,LR,41,0.14,LR
sp5136,Nauclea officinalis,583,749,0.28,LR,1136,0.95,LR,734,0.26,LR
sp5137,Nayariophyton zizyphifolium,37,12,-0.68,EN,13,-0.65,EN,1,-0.97,CE
sp5138,Neillia affinis,1574,1841,0.17,LR,1767,0.12,LR,1725,0.1,LR
sp5139,Neillia affinis var. pauciflora,151,1,-0.99,CE,0,-1,EX,0,-1,EX
sp5140,Neillia gracilis,570,352,-0.38,VU,346,-0.39,VU,465,-0.18,LR
sp5141,Neillia jinggangshanensis,111,143,0.29,LR,10,-0.91,CE,1,-0.99,CE
sp5142,Neillia ribesioides,2233,3295,0.48,LR,3839,0.72,LR,2610,0.17,LR
sp5143,Neillia rubiflora,724,1251,0.73,LR,1132,0.56,LR,770,0.06,LR
sp5144,Neillia serratisepala,732,869,0.19,LR,830,0.13,LR,664,-0.09,LR
sp5145,Neillia sinensis,2797,1996,-0.29,LR,1739,-0.38,VU,1347,-0.52,EN
sp5146,Neillia sinensis var. caudata,35,0,-1,EX,0,-1,EX,6,-0.83,CE
sp5147,Neillia sparsiflora,64,4,-0.94,CE,7,-0.89,CE,71,0.11,LR
sp5148,Neillia thibetica,1051,1865,0.77,LR,1850,0.76,LR,1599,0.52,LR
sp5149,Neillia thibetica var. lobata,400,922,1.31,LR,900,1.25,LR,733,0.83,LR
sp5150,Neillia thyrsiflora,942,1841,0.95,LR,1812,0.92,LR,1088,0.15,LR
sp5151,Neillia thyrsiflora var. tunkinensis,92,1,-0.99,CE,1,-0.99,CE,15,-0.84,CE
sp5152,Neocinnamomum caudatum,821,758,-0.08,LR,750,-0.09,LR,586,-0.29,LR
sp5153,Neocinnamomum delavayi,1071,903,-0.16,LR,858,-0.2,LR,1135,0.06,LR
sp5154,Neocinnamomum fargesii,294,190,-0.35,VU,60,-0.8,CE,75,-0.74,EN
sp5155,Neocinnamomum lecomtei,342,382,0.12,LR,413,0.21,LR,940,1.75,LR
sp5156,Neocinnamomum mekongense,217,77,-0.65,EN,55,-0.75,EN,44,-0.8,CE
sp5157,Neohymenopogon parasiticus,1072,1408,0.31,LR,1467,0.37,LR,1462,0.36,LR
sp5158,Neolamarckia cadamba,614,1095,0.78,LR,1004,0.64,LR,909,0.48,LR
sp5159,Neolitsea acuminatissima,77,85,0.1,LR,79,0.03,LR,79,0.03,LR
sp5160,Neolitsea alongensis,73,145,0.99,LR,114,0.56,LR,40,-0.45,VU
sp5161,Neolitsea aurata,2873,2509,-0.13,LR,2072,-0.28,LR,1684,-0.41,VU
sp5162,Neolitsea aurata var. chekiangensis,925,1088,0.18,LR,650,-0.3,VU,308,-0.67,EN
sp5163,Neolitsea aurata var. glauca,52,94,0.81,LR,202,2.88,LR,37,-0.29,LR
sp5164,Neolitsea aurata var. paraciculata,1624,2004,0.23,LR,1724,0.06,LR,1285,-0.21,LR
sp5165,Neolitsea aurata var. undulatula,358,866,1.42,LR,666,0.86,LR,397,0.11,LR
sp5166,Neolitsea brevipes,478,206,-0.57,EN,56,-0.88,CE,257,-0.46,VU
sp5167,Neolitsea buisanensis,267,139,-0.48,VU,102,-0.62,EN,71,-0.73,EN
sp5168,Neolitsea cambodiana,1994,2348,0.18,LR,2280,0.14,LR,2159,0.08,LR
sp5169,Neolitsea cambodiana var. glabra,671,1279,0.91,LR,1218,0.82,LR,845,0.26,LR
sp5170,Neolitsea chuii,1704,619,-0.64,EN,293,-0.83,CE,595,-0.65,EN
sp5171,Neolitsea confertifolia,2374,2526,0.06,LR,2014,-0.15,LR,1912,-0.19,LR
sp5172,Neolitsea ellipsoidea,74,36,-0.51,EN,27,-0.64,EN,4,-0.95,CE
sp5173,Neolitsea hainanensis,170,163,-0.04,LR,142,-0.16,LR,471,1.77,LR
sp5174,Neolitsea homilantha,975,639,-0.34,VU,623,-0.36,VU,619,-0.37,VU
sp5175,Neolitsea howii,55,24,-0.56,EN,25,-0.55,EN,40,-0.27,LR
sp5176,Neolitsea hsiangkweiensis,175,0,-1,EX,0,-1,EX,16,-0.91,CE
sp5177,Neolitsea impressa,282,209,-0.26,LR,229,-0.19,LR,287,0.02,LR
sp5178,Neolitsea konishii,49,59,0.2,LR,53,0.08,LR,50,0.02,LR
sp5179,Neolitsea kwangsiensis,691,337,-0.51,EN,174,-0.75,EN,297,-0.57,EN
sp5180,Neolitsea levinei,2896,2675,-0.08,LR,2303,-0.2,LR,1962,-0.32,VU
sp5181,Neolitsea lunglingensis,31,53,0.71,LR,57,0.84,LR,21,-0.32,VU
sp5182,Neolitsea ovatifolia,582,840,0.44,LR,946,0.63,LR,1574,1.7,LR
sp5183,Neolitsea pallens,151,687,3.55,LR,691,3.58,LR,203,0.34,LR
sp5184,Neolitsea parvigemma,51,77,0.51,LR,68,0.33,LR,68,0.33,LR
sp5185,Neolitsea phanerophlebia,1390,1475,0.06,LR,1547,0.11,LR,1120,-0.19,LR
sp5186,Neolitsea pinninervis,743,590,-0.21,LR,367,-0.51,EN,294,-0.6,EN
sp5187,Neolitsea polycarpa,58,0,-1,EX,0,-1,EX,84,0.45,LR
sp5188,Neolitsea pulchella,801,917,0.14,LR,822,0.03,LR,681,-0.15,LR
sp5189,Neolitsea shingningensis,360,25,-0.93,CE,10,-0.97,CE,2,-0.99,CE
sp5190,Neolitsea sutchuanensis,878,479,-0.45,VU,246,-0.72,EN,171,-0.81,CE
sp5191,Neolitsea undulatifolia,39,0,-1,EX,0,-1,EX,1,-0.97,CE
sp5192,Neolitsea variabillima,24,38,0.58,LR,31,0.29,LR,31,0.29,LR
sp5193,Neolitsea velutina,115,30,-0.74,EN,31,-0.73,EN,231,1.01,LR
sp5194,Neolitsea wushanica,1425,1412,-0.01,LR,1350,-0.05,LR,889,-0.38,VU
sp5195,Neolitsea zeylanica,146,14,-0.9,CE,3,-0.98,CE,15,-0.9,CE
sp5196,Neomicrocalamus prainii,160,407,1.54,LR,371,1.32,LR,305,0.91,LR
sp5197,Neomicrocalamus yunnanensis,27,0,-1,EX,0,-1,EX,0,-1,EX
sp5198,Neonauclea griffithii,332,710,1.14,LR,640,0.93,LR,522,0.57,LR
sp5199,Neonauclea sessilifolia,53,130,1.45,LR,153,1.89,LR,100,0.89,LR
sp5200,Neonauclea truncata,26,63,1.42,LR,55,1.12,LR,52,1,LR
sp5201,Neoshirakia atrobadiomaculata,1532,1522,-0.01,LR,1103,-0.28,LR,811,-0.47,VU
sp5202,Neoshirakia japonica,2236,2604,0.16,LR,2328,0.04,LR,2051,-0.08,LR
sp5203,Nephelium chryseum,581,839,0.44,LR,957,0.65,LR,896,0.54,LR
sp5204,Nephelium topengii,70,118,0.69,LR,181,1.59,LR,239,2.41,LR
sp5205,Neuropeltis racemosa,83,152,0.83,LR,165,0.99,LR,134,0.61,LR
sp5206,Nitraria pamirica,158,0,-1,EX,1,-0.99,CE,1,-0.99,CE
sp5207,Nitraria roborowskii,5115,5949,0.16,LR,6014,0.18,LR,6205,0.21,LR
sp5208,Nitraria sibirica,7140,7602,0.06,LR,7483,0.05,LR,7422,0.04,LR
sp5209,Nitraria sphaerocarpa,4412,5176,0.17,LR,5107,0.16,LR,5422,0.23,LR
sp5210,Nitraria tangutorum,2623,3325,0.27,LR,3121,0.19,LR,3016,0.15,LR
sp5211,Nothaphoebe cavaleriei,407,381,-0.06,LR,311,-0.24,LR,265,-0.35,VU
sp5212,Nothapodytes collina,54,138,1.56,LR,153,1.83,LR,95,0.76,LR
sp5213,Nothapodytes nimmoniana,82,93,0.13,LR,39,-0.52,EN,150,0.83,LR
sp5214,Nothapodytes obscura,153,1,-0.99,CE,1,-0.99,CE,207,0.35,LR
sp5215,Nothapodytes pittosporoides,1717,1568,-0.09,LR,1590,-0.07,LR,1788,0.04,LR
sp5216,Nothapodytes tomentosa,119,0,-1,EX,0,-1,EX,1,-0.99,CE
sp5217,Nouelia insignis,1124,2065,0.84,LR,2186,0.94,LR,2040,0.81,LR
sp5218,Nyctocalos brunfelsiiflorum,160,352,1.2,LR,331,1.07,LR,310,0.94,LR
sp5219,Nypa fructicans,60,40,-0.33,VU,50,-0.17,LR,21,-0.65,EN
sp5220,Nyssa javanica,745,1194,0.6,LR,1144,0.54,LR,1167,0.57,LR
sp5221,Nyssa leptophylla,23,0,-1,EX,0,-1,EX,0,-1,EX
sp5222,Nyssa shangszeensis,113,79,-0.3,VU,63,-0.44,VU,83,-0.27,LR
sp5223,Nyssa shweliensis,97,107,0.1,LR,79,-0.19,LR,4,-0.96,CE
sp5224,Nyssa sinensis,2904,3030,0.04,LR,2638,-0.09,LR,2663,-0.08,LR
sp5225,Nyssa wenshanensis,25,0,-1,EX,0,-1,EX,0,-1,EX
sp5226,Nyssa yunnanensis,90,225,1.5,LR,253,1.81,LR,139,0.54,LR
sp5227,Ochna integerrima,320,321,0,LR,665,1.08,LR,591,0.85,LR
sp5228,Ocimum sanctum,645,878,0.36,LR,1144,0.77,LR,878,0.36,LR
sp5229,Ohwia caudata,4399,5216,0.19,LR,4784,0.09,LR,4571,0.04,LR
sp5230,Olax austrosinensis,79,82,0.04,LR,93,0.18,LR,150,0.9,LR
sp5231,Olax imbricata,162,235,0.45,LR,380,1.35,LR,611,2.77,LR
sp5232,Olea brachiata,107,158,0.48,LR,215,1.01,LR,365,2.41,LR
sp5233,Olea caudatilimba,218,68,-0.69,EN,57,-0.74,EN,217,0,LR
sp5234,Olea europaea,1812,1858,0.03,LR,2522,0.39,LR,3223,0.78,LR
sp5235,Olea europaea ssp. cuspidata,401,274,-0.32,VU,253,-0.37,VU,419,0.04,LR
sp5236,Olea guangxiensis,171,7,-0.96,CE,8,-0.95,CE,41,-0.76,EN
sp5237,Olea hainanensis,370,398,0.08,LR,391,0.06,LR,407,0.1,LR
sp5238,Olea paniculata,263,427,0.62,LR,300,0.14,LR,196,-0.25,LR
sp5239,Olea rosea,214,473,1.21,LR,443,1.07,LR,107,-0.5,EN
sp5240,Olea salicifolia,99,106,0.07,LR,98,-0.01,LR,7,-0.93,CE
sp5241,Olea tsoongii,2248,1472,-0.35,VU,1472,-0.35,VU,1766,-0.21,LR
sp5242,Oligostachyum nuspiculum,229,96,-0.58,EN,107,-0.53,EN,61,-0.73,EN
sp5243,Oligostachyum oedogonatum,36,29,-0.19,LR,29,-0.19,LR,21,-0.42,VU
sp5244,Oligostachyum scabriflorum,483,970,1.01,LR,837,0.73,LR,739,0.53,LR
sp5245,Oligostachyum scabriflorum var. breviligulatum,138,337,1.44,LR,139,0.01,LR,66,-0.52,EN
sp5246,Oligostachyum spongiosum,317,198,-0.38,VU,187,-0.41,VU,96,-0.7,EN
sp5247,Oligostachyum sulcatum,188,626,2.33,LR,591,2.14,LR,637,2.39,LR
sp5248,Oreocnide frutescens,4604,4362,-0.05,LR,4172,-0.09,LR,3523,-0.23,LR
sp5249,Oreocnide integrifolia,202,717,2.55,LR,879,3.35,LR,603,1.99,LR
sp5250,Oreocnide kwangsiensis,138,2,-0.99,CE,0,-1,EX,184,0.33,LR
sp5251,Oreocnide obovata,1483,947,-0.36,VU,1068,-0.28,LR,1739,0.17,LR
sp5252,Oreocnide pedunculata,70,80,0.14,LR,77,0.1,LR,71,0.01,LR
sp5253,Oreocnide rubescens,708,1105,0.56,LR,1162,0.64,LR,1285,0.81,LR
sp5254,Oreocnide serrulata,35,0,-1,EX,0,-1,EX,28,-0.2,LR
sp5255,Oreocnide tonkinensis,403,738,0.83,LR,551,0.37,LR,1020,1.53,LR
sp5256,Orixa japonica,2481,1740,-0.3,VU,1448,-0.42,VU,865,-0.65,EN
sp5257,Ormosia balansae,376,203,-0.46,VU,135,-0.64,EN,273,-0.27,LR
sp5258,Ormosia elliptica,266,358,0.35,LR,398,0.5,LR,127,-0.52,EN
sp5259,Ormosia emarginata,85,164,0.93,LR,243,1.86,LR,190,1.24,LR
sp5260,Ormosia fordiana,1335,686,-0.49,VU,896,-0.33,VU,1896,0.42,LR
sp5261,Ormosia glaberrima,981,219,-0.78,EN,312,-0.68,EN,334,-0.66,EN
sp5262,Ormosia henryi,3216,3454,0.07,LR,2728,-0.15,LR,2407,-0.25,LR
sp5263,Ormosia hosiei,2711,2663,-0.02,LR,2662,-0.02,LR,1973,-0.27,LR
sp5264,Ormosia howii,21,0,-1,EX,0,-1,EX,0,-1,EX
sp5265,Ormosia indurata,747,774,0.04,LR,890,0.19,LR,1091,0.46,LR
sp5266,Ormosia inflata,55,22,-0.6,EN,22,-0.6,EN,36,-0.35,VU
sp5267,Ormosia longipes,24,0,-1,EX,0,-1,EX,1,-0.96,CE
sp5268,Ormosia merrilliana,516,473,-0.08,LR,583,0.13,LR,478,-0.07,LR
sp5269,Ormosia microphylla,1611,1845,0.15,LR,1663,0.03,LR,1698,0.05,LR
sp5270,Ormosia nanningensis,54,9,-0.83,CE,11,-0.8,CE,53,-0.02,LR
sp5271,Ormosia nuda,1001,907,-0.09,LR,804,-0.2,LR,537,-0.46,VU
sp5272,Ormosia olivacea,522,922,0.77,LR,871,0.67,LR,684,0.31,LR
sp5273,Ormosia pachycarpa,203,164,-0.19,LR,130,-0.36,VU,666,2.28,LR
sp5274,Ormosia pachyptera,24,0,-1,EX,0,-1,EX,6,-0.75,EN
sp5275,Ormosia pingbianensis,31,0,-1,EX,0,-1,EX,3,-0.9,CE
sp5276,Ormosia pinnata,720,1121,0.56,LR,1308,0.82,LR,2011,1.79,LR
sp5277,Ormosia pubescens,29,1,-0.97,CE,2,-0.93,CE,27,-0.07,LR
sp5278,Ormosia saxatilis,41,0,-1,EX,0,-1,EX,0,-1,EX
sp5279,Ormosia semicastrata,1604,1671,0.04,LR,1691,0.05,LR,1104,-0.31,VU
sp5280,Ormosia semicastrata f. pallida,1005,341,-0.66,EN,415,-0.59,EN,488,-0.51,EN
sp5281,Ormosia sericeolucida,94,3,-0.97,CE,7,-0.93,CE,5,-0.95,CE
sp5282,Ormosia simplicifolia,133,10,-0.92,CE,5,-0.96,CE,240,0.8,LR
sp5283,Ormosia striata,176,359,1.04,LR,321,0.82,LR,496,1.82,LR
sp5284,Ormosia xylocarpa,1868,1893,0.01,LR,1755,-0.06,LR,1321,-0.29,LR
sp5285,Ormosia yunnanensis,494,836,0.69,LR,737,0.49,LR,613,0.24,LR
sp5286,Orophea hainanensis,88,24,-0.73,EN,12,-0.86,CE,158,0.8,LR
sp5287,Orophea hirsuta,60,189,2.15,LR,208,2.47,LR,264,3.4,LR
sp5288,Orophea polycarpa,357,245,-0.31,VU,232,-0.35,VU,529,0.48,LR
sp5289,Oroxylum indicum,1422,1819,0.28,LR,2329,0.64,LR,2202,0.55,LR
sp5290,Osbeckia chinensis var. angustifolia,319,845,1.65,LR,805,1.52,LR,453,0.42,LR
sp5291,Osbeckia nepalensis,937,1668,0.78,LR,1630,0.74,LR,1093,0.17,LR
sp5292,Osbeckia stellata,3563,1460,-0.59,EN,1483,-0.58,EN,2563,-0.28,LR
sp5293,Osmanthus armatus,187,75,-0.6,EN,16,-0.91,CE,29,-0.84,CE
sp5294,Osmanthus attenuatus,23,94,3.09,LR,71,2.09,LR,33,0.43,LR
sp5295,Osmanthus cooperi,1498,2281,0.52,LR,1609,0.07,LR,790,-0.47,VU
sp5296,Osmanthus delavayi,907,948,0.05,LR,1007,0.11,LR,1071,0.18,LR
sp5297,Osmanthus didymopetalus,199,399,1.01,LR,524,1.63,LR,466,1.34,LR
sp5298,Osmanthus fordii,589,364,-0.38,VU,329,-0.44,VU,815,0.38,LR
sp5299,Osmanthus fragrans,4429,4399,-0.01,LR,4116,-0.07,LR,3658,-0.17,LR
sp5300,Osmanthus gracilinervis,939,1678,0.79,LR,1605,0.71,LR,1165,0.24,LR
sp5301,Osmanthus henryi,1200,1259,0.05,LR,1244,0.04,LR,1168,-0.03,LR
sp5302,Osmanthus heterophyllus,65,75,0.15,LR,75,0.15,LR,72,0.11,LR
sp5303,Osmanthus marginatus,2578,2503,-0.03,LR,1814,-0.3,VU,1350,-0.48,VU
sp5304,Osmanthus marginatus var. longissimus,434,943,1.17,LR,454,0.05,LR,172,-0.6,EN
sp5305,Osmanthus matsumuranus,1958,2108,0.08,LR,1542,-0.21,LR,1145,-0.42,VU
sp5306,Osmanthus minor,784,1314,0.68,LR,1066,0.36,LR,645,-0.18,LR
sp5307,Osmanthus reticulatus,568,208,-0.63,EN,77,-0.86,CE,83,-0.85,CE
sp5308,Osmanthus serrulatus,421,1052,1.5,LR,971,1.31,LR,584,0.39,LR
sp5309,Osmanthus suavis,475,604,0.27,LR,551,0.16,LR,354,-0.25,LR
sp5310,Osmanthus venosus,26,2,-0.92,CE,6,-0.77,EN,0,-1,EX
sp5311,Osmanthus yunnanensis,1314,2079,0.58,LR,2083,0.59,LR,1553,0.18,LR
sp5312,Osteomeles schwerinae,1584,1914,0.21,LR,1982,0.25,LR,1878,0.19,LR
sp5313,Osteomeles schwerinae var. microphylla,117,92,-0.21,LR,167,0.43,LR,204,0.74,LR
sp5314,Osteomeles subrotunda,70,0,-1,EX,0,-1,EX,0,-1,EX
sp5315,Ostodes katharinae,703,1335,0.9,LR,1242,0.77,LR,667,-0.05,LR
sp5316,Ostodes paniculata,556,1375,1.47,LR,1381,1.48,LR,742,0.33,LR
sp5317,Ostrya japonica,965,1535,0.59,LR,1468,0.52,LR,743,-0.23,LR
sp5318,Ostrya multinervis,1017,1100,0.08,LR,1062,0.04,LR,1010,-0.01,LR
sp5319,Ostrya rehderiana,127,45,-0.65,EN,2,-0.98,CE,1,-0.99,CE
sp5320,Ostryopsis davidiana,2355,2200,-0.07,LR,2109,-0.1,LR,2094,-0.11,LR
sp5321,Ostryopsis nobilis,634,582,-0.08,LR,618,-0.03,LR,720,0.14,LR
sp5322,Osyris quadripartita,1624,2181,0.34,LR,2138,0.32,LR,2096,0.29,LR
sp5323,Oxyceros evenosa,121,214,0.77,LR,214,0.77,LR,96,-0.21,LR
sp5324,Oxyceros griffithii,880,1102,0.25,LR,1062,0.21,LR,1345,0.53,LR
sp5325,Oxyceros sinensis,1080,1692,0.57,LR,2137,0.98,LR,2125,0.97,LR
sp5326,Oxyspora cernua,121,272,1.25,LR,265,1.19,LR,122,0.01,LR
sp5327,Oxyspora paniculata,1336,1783,0.33,LR,1840,0.38,LR,1745,0.31,LR
sp5328,Oxyspora vagans,286,469,0.64,LR,558,0.95,LR,210,-0.27,LR
sp5329,Oxyspora yunnanensis,109,32,-0.71,EN,13,-0.88,CE,0,-1,EX
sp5330,Oxytropis aciphylla,4748,5068,0.07,LR,4991,0.05,LR,4442,-0.06,LR
sp5331,Oxytropis hystrix,157,82,-0.48,VU,94,-0.4,VU,98,-0.38,VU
sp5332,Oxytropis tragacanthoides,1712,1336,-0.22,LR,1044,-0.39,VU,1223,-0.29,LR
sp5333,Oyama globosa,1386,2330,0.68,LR,2376,0.71,LR,1797,0.3,LR
sp5334,Oyama sieboldii,965,763,-0.21,LR,755,-0.22,LR,667,-0.31,VU
sp5335,Oyama sinensis,354,1040,1.94,LR,1178,2.33,LR,957,1.7,LR
sp5336,Oyama wilsonii,1456,1856,0.27,LR,2178,0.5,LR,1685,0.16,LR
sp5337,Pachygone sinica,868,160,-0.82,CE,240,-0.72,EN,241,-0.72,EN
sp5338,Pachygone valida,454,677,0.49,LR,792,0.74,LR,1105,1.43,LR
sp5339,Pachysandra axillaris,1641,1554,-0.05,LR,1550,-0.06,LR,1321,-0.2,LR
sp5340,Pachysandra terminalis,1844,1725,-0.06,LR,1496,-0.19,LR,782,-0.58,EN
sp5341,Padus avium,2732,1278,-0.53,EN,1083,-0.6,EN,1299,-0.52,EN
sp5342,Padus avium var. pubescens,1228,1818,0.48,LR,1792,0.46,LR,1481,0.21,LR
sp5343,Padus brachypoda,2014,2247,0.12,LR,2275,0.13,LR,1795,-0.11,LR
